drug,protein1,protein2,protein3,protein4,protein5,protein6,protein6,protein8,protein9,protein10
DB00659,O60391,P41180,Q13003,O15399,Q16099,Q9UL51,P28223,P59998,P21918,P09104
DB00661,P23975,O95180,P35749,P35372,P41145,P41143,Q01959,Q09470,Q8WTS6,P35462
DB00665,P06401,P04150,P23219,P03372,P35354,Q14524,O43497,Q9Y5Y9,P35869,P11229
DB00668,P13945,P18825,P25021,Q13639,P50406,Q13085,P12883,O00459,Q92569,P27986
DB00669,P34969,Q01718,P35354,P28335,P18825,P23219,P08913,P08588,P41595,P11684
DB00671,P05164,Q14524,P35354,Q09428,P27169,P07202,P23219,P37231,P35372,P23975
DB00672,P48048,O60706,Q14654,P55017,P22748,P00918,O43570,Q16790,Q12791,Q92887
DB00673,P46098,P25021,P49146,P35348,P28223,P08908,P08913,P08912,Q01959,P23975
DB00674,P35372,P41145,P41143,P46098,Q7Z406,P43080,P61457,Q9H2S1,Q02817,P50213
DB00675,P28223,P06401,P11229,P20309,P10275,P08912,P35348,P08172,P25100,P31645
DB00678,P50052,P30411,Q9H244,P37231,P51681,P12821,P61073,P21462,P25116,P25024
DB00679,P25100,P35462,P21918,P28335,P25021,P41595,P62158,P31645,Q13639,P21917
DB00680,P14416,P62158,Q9NPC2,P21728,Q9Y5Y9,P35749,P35348,P28223,P15502,P35368
DB00681,P12268,P04150,P14867,Q09470,P42261,P03886,Q12791,P28472,P11388,P28223
DB00682,P11229,P08172,O43451,P10253,P04035,P12268,Q99584,P04271,P29034,P80511
DB00683,P23416,P48167,P30536,Q969V6,Q13258,P08908,Q9UBS5,Q02643,P08887,P15509
DB00684,P35354,P08913,P35368,P51170,P51168,P23219,Q14524,P35348,P20309,P51172
DB00685,P68371,Q71U36,P20248,P23921,P06493,P48061,P15692,Q09428,O14757,P53350
DB00687,P06401,P03372,P51843,P04083,O00244,P41145,P35372,Q9UHA3,P01303,P35869
DB00690,P23416,P30536,P48167,Q969V6,Q13258,Q02643,P08908,P08887,P15509,P11229
DB00691,P0C0L5,Q15822,P50052,P12883,Q12809,P20309,P08172,P55017,P08913,P30556
DB00692,P14416,P35368,P25100,P21728,P18089,P25021,P15538,P18825,P28223,P11229
DB00693,P12268,P10276,P13631,P10826,P19793,P28702,P48443,P11229,P23219,P35354
DB00694,P23921,P04035,P20248,P20701,Q92769,P06493,P35372,P41145,P48061,P41143
DB00695,P55017,P55011,P35219,P22748,P08235,P10275,P11229,P08172,Q16790,O60493
DB00696,P41595,P08908,P18825,P28335,P34969,P35462,P21917,P30939,P21918,P21728
DB00697,P49286,P48039,P35348,Q13085,P21917,P51168,P37088,P25100,P51172,P51170
DB00698,P21817,P47989,P10275,P00797,P25021,P28223,P28335,P31645,Q14524,P35348
DB00700,P04150,P04035,P10275,P07550,P08588,P06401,Q92769,P20701,P01303,P35348
DB00701,P16066,Q4U2R8,Q9NSA0,Q96RD7,P35348,Q09428,P08913,P23975,P04035,P08588
DB00703,P04150,P06401,P35219,P05089,Q13956,O76074,P23280,P29972,P07451,Q16790
DB00704,P41146,P21554,P41231,P21917,P39086,P11229,P08172,P20309,P21462,P30874
DB00705,P37231,Q09428,P00374,P09619,P10721,P07333,P28223,P07949,P07949,P16234
DB00706,P11229,P08172,P20309,P08912,P08173,P55011,Q13621,Q9UP95,P13569,P08913
DB00708,P41146,P21554,P21917,P41231,P39086,P30872,P30874,P50052,P12821,P35348
DB00709,P04818,P30085,P23921,P35968,P09619,P10721,P36888,P04049,P15056,P35348
DB00712,P05121,P08253,P35228,P25024,P37231,P29466,P27361,P14174,P28482,Q07869
DB00713,Q14524,P23219,P35372,P08172,P12821,P35354,P46098,P11388,P41145,P28221
DB00714,P30939,P31645,Q01718,P34969,P48745,P07550,P08588,Q13639,P22303,Q06187
DB00715,Q01959,P28335,P09172,P41595,P25103,P16519,P08588,P41143,P35372,P41145
DB00718,P09884,P23921,P35348,P08913,P28223,P34969,P25021,P27707,P29274,P30542
DB00721,P23975,Q13003,Q14831,Q14524,O15399,Q16099,Q9H2S1,P01589,P04275,P31645
DB00724,Q9NR96,P07585,P07550,P30542,P11229,P08172,P20309,P29274,Q9NNX6,P09884
DB00727,P20594,P17342,P08700,O75460,P01031,P01303,P08588,Q07699,P35348,P07550
DB00728,P20309,P11229,P43681,Q9H2S1,P36544,P01589,P04275,P30532,P32297,Q8WUI4
DB00730,P37088,P51168,P16083,P51170,P51172,Q14524,Q9UPY5,P35354,P23219,P35348
DB00731,O60706,Q03181,P12821,Q07869,Q92887,P46098,P05107,P41145,P41143,P02818
DB00732,P08172,P20309,P43681,Q9H2S1,P36544,P32297,P30532,Q8WUI4,Q08828,Q05940
DB00733,Q01959,P46098,P23141,Q8TCU5,Q9Y5Y9,P19835,Q07343,Q9Y233,P20309,P08172
DB00734,P50406,P41595,P11229,P08173,P08172,P25100,P20309,P08912,P31645,P28222
DB00740,Q9UHI5,O43451,P10253,Q9NPC2,Q9Y5Y9,P35749,P15502,P08588,P28223,P35499
DB00742,P11229,Q15822,P16066,P35348,P20309,P07550,P41180,P23219,P35354,P08588
DB00745,P23975,P35348,P31645,P21917,P35462,P14416,P21918,P09172,P25100,P41143
DB00749,P28702,P05121,P08253,P04179,P00533,P04035,P62745,P37231,Q07869,P14174
DB00750,Q9Y5Y9,Q9NPC2,P46098,Q01959,P35749,P34995,P15502,P35499,Q99250,Q9NY46
DB00751,P25100,P18089,P18825,P28335,P41595,P50406,P41145,P46098,P31645,P62837
DB00753,P03886,P22459,Q12791,P42262,P34903,P48058,P48169,P60880,Q14957,P08908
DB00754,Q9NPC2,Q9Y5Y9,P35749,P15502,P35499,P14867,P34903,Q9NY46,Q99250,Q16873
DB00756,P49448,P45880,P21728,P21918,P18825,Q16718,P31150,Q08257,P23921,P09884
DB00757,P11229,P08172,Q01959,P23975,Q14524,Q12809,P31645,Q9Y5Y9,P01589,P04275
DB00758,P04035,P12821,P12319,P30556,P35348,P41145,P35372,P41143,P35354,P43119
DB00759,P15538,P04818,P29466,P15692,P01584,P09917,P11473,P23219,P35354,P31949
DB00760,P41145,P08913,P05164,P28223,P35354,P35372,P23219,P41143,P18089,P46098
DB00762,P11388,Q9H4B7,P10415,O14757,P53350,P07437,P68366,P35354,P14867,Q05940
DB00763,P05164,P50613,P09172,P25021,P35354,Q12756,P04035,P35348,P01857,P23219
DB00768,P26447,P25815,P11229,P23975,P08172,P08173,P20309,P06744,P28223,P08912
DB00772,P11229,P08172,P22303,P20309,P10275,P23141,P19835,P00374,P08235,P08912
DB00773,Q02880,P23921,P20248,Q9H4B7,P10415,P06493,O14757,P53350,P04818,P30085
DB00776,P28223,P20309,P08912,Q99250,P23975,P08173,P31645,P35348,P08172,Q9NPC2
DB00779,P11388,P02675,P09038,P01133,Q02880,P23219,P08172,P11229,O43451,P48061
DB00780,Q01959,Q05940,P23975,P19801,P31645,P06576,P08913,Q8TCU5,P21964,P21695
DB00782,P08172,P08912,P20309,P08173,P35354,P23219,P07550,P23975,P08588,P35348
DB00783,P06401,P41143,P41145,P35372,P10275,P11473,P35354,P23219,P23975,P31645
DB00784,Q9Y5Y9,Q14524,P05121,P35228,P04179,P00533,P08253,P29466,P37231,Q01959
DB00788,P08908,P05121,P28222,P28221,P30939,P35228,P04179,P37231,P29466,P14174
DB00790,Q9BYF1,P50052,P10253,P30556,P37231,P35354,P05412,P23219,P16233,P49327
DB00794,O14764,P42261,P39086,Q13003,P18507,Q16478,Q15822,P17787,P32297,P08908
DB00795,Q9UHI5,Q03181,Q07869,P05107,P35228,P08253,P04035,Q4U2R8,Q9NSA0,P04179
DB00796,P50052,P37231,P30411,Q9H244,P51681,P61073,P21462,P25116,P46098,P25024
DB00799,P19793,P61586,P08908,P07550,P08588,P11229,P28223,P14416,P10827,P10828
DB00800,P14416,P21917,P48745,Q13639,P02671,P09622,P02675,P35462,P02679,P09038
DB00802,P41145,P41143,P41146,P12821,Q05586,P41231,P21462,P14867,P35348,Q13224
DB00804,P20309,Q15822,P08173,P10275,P46098,P30542,P14416,P08912,P35348,P28223
DB00806,Q08499,P29275,O76083,P54750,O95622,P21817,Q9Y233,P00813,P48549,P48051
DB00808,P55017,Q13621,Q9NPC2,P00918,P07550,P08588,P61024,P28223,P08913,P35348
DB00809,P08912,O43497,P31645,P23975,Q05586,P02778,Q9NPC2,O14649,P50406,P00374
DB00810,P20309,P08172,P08912,P08173,P14416,P43681,P28223,P36544,Q9H2S1,P08913
DB00811,P52209,Q14181,P56696,P29274,P30542,P34896,P29275,P00492,P07108,O43451
DB00813,P41146,P21554,P39086,Q9Y5Y9,P05108,P11511,P41231,P30872,P30874,P28223
DB00814,P05121,P35228,P08253,P00533,P37231,P29466,P22748,P00918,P14174,Q9NSA0
DB00818,P14867,P18505,Q9NY46,Q09470,O14764,P18507,Q14524,P42261,P08912,P08173
DB00819,P35219,P05089,P23219,Q16790,O43570,P23280,P10109,Q7Z406,P06241,P12931
DB00820,P18545,Q9Y233,Q05940,P28222,P28221,O43451,P10253,P12821,Q9BYF1,P14867
DB00822,P00352,P07550,P08588,P08913,P35348,P25100,P18825,P35368,P18089,P49419
DB00826,P04150,P28472,P00918,P35348,P08913,P23219,P22748,P35354,P07550,P18089
DB00827,P28223,P08913,P11229,P35462,P20309,P18825,P08908,P28221,P08912,P14416
DB00828,P14324,Q13332,P29074,P23469,P38606,P23219,P09917,P10275,P20309,P23975
DB00829,P48169,P23416,P48167,P08908,Q969V6,Q13258,Q9UBS5,Q02643,P08887,P49356
DB00831,P02585,P21728,P35368,P35462,P25100,P29034,Q06187,P51178,P25021,P31949
DB00833,P35354,P23219,P35368,P28223,Q14524,P11229,P41145,P35348,P28335,P28222
DB00834,P10275,P08235,P03372,P08913,P18825,Q01959,P31645,P18089,P21397,Q05940
DB00835,P31645,P23975,Q01959,P25103,P16519,Q9NZV8,O15399,Q14524,Q9UK17,O60391
DB00836,P41146,Q00975,P06850,P21917,P21554,P14416,P39086,P35462,P28223,Q13224
DB00839,Q09428,P37231,P15692,P98160,Q14654,Q4U2R8,Q9NSA0,P23743,Q96RD7,O60706
DB00841,P13945,P35368,P25100,Q13639,P08913,P35348,P18825,P41145,P23975,P18089
DB00842,P30536,P23416,P48167,P09622,P09622,P00367,Q969V6,Q13258,Q02643,P08908
DB00843,P06276,P17787,P43681,P32297,P28335,P30926,P36544,Q07001,Q15822,P07510
DB00844,P41146,P21554,P21917,P41231,P21462,P14416,P30872,P11229,P08908,P28223
DB00845,P35462,P35348,P28223,P08908,P11229,P21917,P14416,P18089,P20309,P08912
DB00850,P35348,P28223,P21918,P35462,P35368,P02585,P11229,P21917,P08908,Q13639
DB00851,P29274,P30542,P56282,P27815,O00469,P04150,Q07343,P29275,O76074,P25024
DB00853,P30542,P29274,Q07343,Q14181,P52209,P04150,P27815,Q08499,P21817,P23921
DB00857,P21397,P05023,P11229,P20309,P08172,P10415,P27338,P10253,O43451,P35354
DB00860,P10275,P06401,P08235,P03372,Q9UHA3,P35348,P35354,P06850,P11229,P23219
DB00861,O43451,P05121,P01579,P35228,P04179,P00533,P10276,P10826,P13631,P19793
DB00862,P20333,P33402,P04350,Q9Y233,P24386,Q9HCD5,P49368,P47989,Q99497,Q96LB9
DB00863,P50406,P62837,P21817,P25100,P30542,P27815,P35348,Q07343,P29274,O76074
DB00864,P42345,P12268,P35354,P01375,P19838,P21802,P35520,P10415,Q9H4B7,O60882
DB00868,Q9Y5Y9,Q01959,Q8TCU5,P07550,P08588,Q9NPC2,Q15822,P35749,P15502,P35499
DB00869,P07451,P07550,P08588,P43088,P23280,P28222,P28221,P08908,P30939,P10109
DB00870,P25024,P05121,P08253,P35228,P00533,P07550,P37231,P29466,P35348,P06276
DB00871,P08588,P13945,P35368,P35348,P25100,Q92569,P27986,O00459,P28482,P08913
DB00872,P47901,P14867,P34903,Q03431,P32418,P16234,P10721,P07333,P30559,P09619
DB00874,P07550,P08588,P13945,P08908,P28222,P16066,P14867,P48169,P34903,Q14524
DB00876,P12821,P50052,P30411,Q9BYF1,Q9H244,P37231,P51681,P08908,P28222,P35372
DB00878,P08913,P18825,P37231,P35348,P18089,P14416,Q09428,P08172,Q9Y2I1,P11229
DB00879,P04818,P30085,P23921,P35354,P23219,P35348,P08172,P28222,P28223,P11229
DB00881,Q9BYF1,P12883,P08588,P35348,P35354,P23219,P05106,P08235,P07550,P08913
DB00883,P20594,P17342,P08700,O75460,P01303,P01031,P08588,P35348,P07550,Q07699
DB00887,P55017,Q9UHW9,P35348,P35368,P25100,Q9NTG7,Q9P0J0,P00374,P00918,O60493
DB00889,P35372,P41145,P28222,P04275,P01589,P28221,P08908,P14416,P28223,P08913
DB00896,P10275,Q09470,P14867,P03886,P06401,O00244,P11229,P08172,P20309,P03372
DB00897,P48167,P23416,Q02643,Q969V6,Q9UBS5,P08908,P08887,O15143,P49356,P15509
DB00898,P40394,P11766,O60391,O00459,P34903,Q13003,P48169,P48167,Q00796,P35228
DB00899,P12821,P41146,P21917,P39086,P41231,P21462,P30872,P50052,P25116,Q05586
DB00900,P10721,P19367,P23219,P35354,P30542,P29274,Q07343,Q13126,P27815,P28223
DB00903,Q07869,P55011,P55017,O60882,O60882,O14983,P08172,P11229,P20309,Q03181
DB00904,P28221,P28335,P30939,P11229,P28223,P41145,P41143,P14416,P41146,P08588
DB00905,P21731,P04745,P11229,Q15822,P14770,P31645,P23975,Q05586,P08913,P15121
DB00906,Q07343,Q08499,P27815,Q9H244,P48029,P52209,P14867,P34903,P30536,Q9Y345
DB00907,P20309,P08912,P08173,Q05940,Q9NPC2,P14867,Q8TCU5,P07327,P00326,P23416
DB00908,P35372,P41143,P41145,P08172,P11229,P08912,P29274,O43708,P69905,P20309
DB00909,Q9NPC2,O14594,P28221,Q9Y5Y9,P28222,Q15661,P13631,P35354,P16444,P59768
DB00910,P10275,O75469,P04150,P07550,P08588,P06401,P30556,P27815,O76074,Q9Y233
DB00911,Q13509,P00492,P14867,P48169,P34903,Q9NR97,Q9NYK1,Q14524,P23975,P30542
DB00912,O60706,Q03181,P07550,Q07869,Q92887,Q13509,P48039,P49286,P16473,P11229
DB00915,O60391,P35462,Q13224,P46098,Q13003,O15399,Q16099,P21728,P28223,P11229
DB00916,P00492,Q9NR97,Q9NYK1,P29274,P28223,P20309,P08172,P11229,P08913,P35354
DB00918,P08908,P30939,P34969,Q01718,P11684,P01303,P08913,P18825,P41595,P35368
DB00919,P11229,P08172,P46098,Q01959,Q9Y5Y9,P35372,Q8TCU5,P23975,P14867,P11388
DB00920,P54750,O43451,P10253,O76083,P30531,O95622,P35348,P28223,P11229,Q92731
DB00921,P41146,P31645,P46098,P23975,P21917,P39086,P41231,P30872,P30874,P50052
DB00924,P31645,P11229,P20309,P08172,P08173,P08912,P25100,P35348,P08908,P28335
DB00925,P08588,P25100,P13945,P35368,P25021,P08172,Q13085,P63316,P12883,P41180
DB00927,P21728,P14416,P18825,P28223,P21917,P41595,P08908,P35462,P08913,P21918
DB00929,P04035,Q13258,P43119,P08235,P22303,P21731,P43088,Q92769,P20701,P04054
DB00932,P35354,P23219,P37231,O15111,P09917,O14920,Q9UPY5,Q09428,P48048,Q14654
DB00933,P35348,P21728,P35368,P35462,P28335,P41595,Q12809,P31645,P62158,P11229
DB00937,P31645,P27338,P21397,P32297,P30531,Q9Y345,P08913,Q05940,P18089,P18825
DB00938,P08588,P35368,P35348,P13945,P25100,Q13639,P00797,P12883,O76074,P31645
DB00949,O60391,Q05586,Q13003,Q14957,Q00975,P14867,P34903,O15399,P48169,Q16099
DB00950,P11229,P20309,P08172,P08912,P08173,P04035,P41145,O15399,P27815,Q08499
DB00951,P22413,P10696,Q14524,P26358,P15538,P20309,P08173,P08172,P35348,P28223
DB00952,P34969,Q01718,P18825,P08913,P28223,P28335,P35368,P41595,P08588,P14416
DB00953,P08908,P34969,P11511,P08913,P14416,Q01718,P01303,P18825,P28223,P18089
DB00958,P11388,P80404,Q9UKV0,P23921,P00747,Q02880,Q00975,P30542,P35354,P07437
DB00959,P06401,P10275,P03372,P35228,P51843,P04083,P35348,P08913,P28223,P14416
DB00960,P13945,P28335,P28221,P12883,Q13639,P35348,P30939,Q12809,P28223,P16860
DB00961,P46098,Q01959,Q14524,P25098,P28221,Q14831,P01579,Q10472,Q13639,P25103
DB00962,P34903,P08908,P16234,P10721,P28223,P48169,P08913,P07333,P07949,P07949
DB00963,P05121,P25024,P08253,P35228,P04179,P00533,O43525,P37231,P29466,P35499
DB00964,P18089,P18825,P25100,P35368,P25021,P00918,P22748,P43088,Q9Y2I1,P14416
DB00966,Q03181,P12821,P50052,P30411,Q9H244,P46098,Q07869,P08908,P51681,Q13639
DB00967,P23975,P08172,P31645,P28223,Q01959,P11229,P08912,P20309,P08173,P28335
DB00968,P18825,P37231,Q09428,P18089,P35372,P41145,P41143,P35348,P08588,P07550
DB00969,P37231,Q09428,P28221,P28222,P01589,P04275,P08908,Q13639,P35372,P30939
DB00972,O95665,P46098,P35354,P04150,P37288,P30518,P19838,P21802,P01375,P04271
DB00973,Q09428,P37231,P20309,P08172,P11229,P35372,P41145,P41143,P00797,O43451
DB00975,O76083,Q07343,P35348,P30542,O95622,P29274,O00408,P21589,P25100,P23219
DB00976,P04150,P14867,Q09470,P42261,P03886,Q12791,P00734,P07437,P68366,P31645
DB00978,Q02880,P20248,P06493,O14757,P53350,P11387,Q06609,P27169,P00374,P07355
DB00979,P20309,P08912,P08172,P08173,Q14957,Q13224,O15399,P41145,Q05586,P35348
DB00980,Q9NNX6,P08588,P11229,P20309,P08912,P08173,Q08188,P08172,P07550,P51170
DB00981,P06276,P11229,P08908,P35462,P08913,Q15822,P28223,P14416,P21918,P28221
DB00983,P08588,P13945,P27986,Q92569,P28482,Q13639,P35348,P35368,O43451,P10253
DB00986,P20309,P08172,P08912,P08173,Q14957,Q13224,O15399,P41145,Q05586,P35348
DB00988,P07550,P08588,P25100,P18089,P08913,P18825,P35368,P23975,Q13639,P31645
DB00989,P17787,P32297,P43681,P30926,Q15822,Q07001,P07510,P30532,P11230,P02708
DB00990,P04150,P06401,P08235,P05093,P10275,Q06520,P63211,Q92731,P03372,P35354
DB00991,P04035,P08253,P05121,P04179,P35228,P00533,P27487,P35869,P37231,P29466
DB00993,O43451,P10253,P09884,P23921,P09917,P29274,P29275,P30542,P04150,P35354
DB00994,Q09428,Q14654,P48048,P35348,P08913,P14416,P14867,P18089,P28223,P07550
DB00996,O00555,P01270,P29274,P00747,P29275,Q8TCU5,Q13224,P05106,P16070,P80404
DB00997,Q02880,Q92731,P03372,P20248,P41145,P35372,P06493,P48061,O75469,P41143
DB00998,P08908,P30939,P14416,P11229,P28223,P11684,P01303,P34969,Q01718,P46098
DB00999,P23280,P07451,P35219,Q13621,P05089,P05412,O60894,P55011,P12821,Q09428
DB01004,P00491,P30542,P11229,P08172,Q07343,P20309,P29274,P27815,P28223,Q08499
DB01005,P30411,P14867,P34903,P48169,P16066,P01112,P36544,P11388,Q13002,P42262
DB01006,P28222,P28221,P30939,P05093,Q06520,P63211,P23921,P09884,P10275,P09622
DB01008,Q13255,P41594,Q14832,Q14416,Q8TCU5,P14867,P39086,P00918,P07437,P80404
DB01009,P08253,P05121,P35228,P04179,P00533,P61073,P29466,O95865,P51681,O43451
DB01011,P05108,P35348,P35372,P41143,P08913,Q8TCU5,P43681,P36544,P30926,P17787
DB01012,P27338,P08172,P11229,P08912,P08173,Q12809,Q01959,P10415,P23975,P18825
DB01013,P10275,P08235,P04083,P51843,P35228,O00244,Q9UHA3,Q99835,P35348,P06401
DB01014,Q03181,P11511,P05108,P01579,P05121,Q07869,P08253,P35228,P04179,P00533
DB01017,P13500,P23219,P05231,P49763,P35354,P10415,P55210,P01579,P35228,P01375
DB01018,P14867,Q13621,P34903,P36544,P43681,P42262,P48169,P18825,Q13002,P18089
DB01019,P11229,Q15822,P20309,P25021,Q01668,P08235,Q08289,Q13698,O60840,P54284
DB01023,O60840,O00305,Q00975,P54284,O43497,O00555,P35749,P51178,P27815,Q08499
DB01024,P01574,P36959,P08172,Q99835,P63000,P48637,P11229,P62942,P11388,P20309
DB01026,Q9H2S1,P35228,P29474,Q12809,O15554,Q16558,P11229,P08173,P08912,P28223
DB01029,P12821,P50052,P30411,Q9H244,P01100,P51681,P61073,P21462,P25116,Q12791
DB01030,P23921,P09884,P27707,O14757,P53350,P07437,P11388,P09619,P35968,P36888
DB01032,P48048,O76082,P23219,Q9H015,P35354,P01374,Q9NQS7,P61278,Q13621,Q09428
DB01035,P37231,P35354,P23219,P09917,Q9Y5Y9,Q96GD4,P35749,P15502,P05108,P11511
DB01036,P35372,P41145,P41143,P31645,P23975,P25103,P16519,P46098,P35348,P25100
DB01037,Q01959,Q05940,P23975,P31645,P08913,P18825,P18089,P10415,P21964,P28223
DB01039,P37231,Q03181,Q16515,P41595,P09237,P17752,O00206,P08758,O43676,P35869
DB01041,P23219,P05121,P35228,P05231,P33151,P42574,O14788,P08253,P24385,P01579
DB01042,P11388,Q02880,P37231,Q09428,P12821,O43451,P10253,P41145,P41143,P35372
DB01043,P14867,Q05586,P18507,O60391,P14416,P47870,P48169,Q13003,O14764,P28472
DB01044,P11388,P35348,P08913,P28223,P14416,Q14524,Q02880,P08172,P11229,P20309
DB01046,P04150,P04083,P30556,P27487,Q99835,P28223,P41145,P28335,P28222,P41595
DB01047,P04083,P12268,P08235,P06401,Q9UP95,Q9UHA3,Q99661,P06850,P10275,P08913
DB01048,P29274,P29275,P09884,P23921,Q7LG56,P31350,P00491,P56282,O76074,Q9Y233
DB01050,P37231,P05121,P35228,P08253,P00533,P04179,P29466,Q04760,P27361,P78348
DB01058,P49286,P48039,P46098,P35354,P19838,P01375,P21802,P31645,P23975,Q05586
DB01059,Q02880,P20248,P23921,P48061,O14757,P53350,P02675,P02671,P02679,P01133
DB01060,P23219,P35354,P23975,P14416,P10275,Q01959,P05164,P31645,P35348,Q14524
DB01062,P08912,P08173,P35354,P23219,Q13224,Q14957,O15399,P41145,Q05586,P28223
DB01064,P35348,P25100,P35368,P12883,P08913,P27361,P25021,P07327,P18825,P18089
DB01067,P48048,O60706,Q03181,Q14654,Q07869,Q92887,P05107,P02818,P35348,P15692
DB01068,P48167,P23416,Q969V6,Q13258,P08908,P10276,P10826,Q02643,P13631,Q9UBS5
DB01069,P35368,P21728,P35462,P28335,P25100,O43451,P10253,P25021,P63316,P25103
DB01072,P12821,P28223,P35348,P31645,P08913,P23975,P08908,P23219,P07550,P35354
DB01073,P30542,P29274,P29275,P04818,P30411,P31350,Q7LG56,P00491,Q9NRF9,Q07864
DB01075,Q8TCU5,P35348,O60391,Q05586,O15399,P35368,P25100,Q01959,P31645,P23975
DB01076,P01130,P05107,P15151,Q07869,P20701,Q92769,P37231,P09871,O60882,O60882
DB01079,P08913,P35348,P25021,P34969,Q16566,Q08209,P31645,P14867,P34903,P18505
DB01080,O00555,P06276,P23975,P06576,Q00975,O75899,P16083,P00747,P22303,Q15078
DB01082,P11229,P08172,P20309,Q09470,P14867,P03886,P42261,Q12791,P04150,P10253
DB01083,O43451,P10253,P54317,Q8WVQ1,P06858,Q99418,P12821,P11766,P08172,Q15822
DB01084,O95665,Q9NYK1,P04271,P80511,P43088,P35348,O76074,Q9Y233,P27815,Q12809
DB01085,P08912,P08173,P18089,P25021,Q01959,P08908,Q05940,P32297,P17787,P43681
DB01086,Q01959,Q8TCU5,P46098,Q14524,Q15822,P01579,P35348,P08913,P25021,P28223
DB01087,P05787,P15559,O60391,Q8TCU5,Q9Y5Y9,Q05586,O15399,Q9NR96,P08588,P07550
DB01088,O76083,P43116,P43088,P54750,P21731,O95622,P14770,Q9H4B7,Q13258,P08559
DB01095,P08235,P27487,P35869,P35354,P35348,P07550,P08588,P08908,P01130,P28222
DB01097,P02671,P02675,P01133,P09038,Q05397,P27338,P21397,P68366,P10275,P00750
DB01098,P01130,P15144,P35869,P35354,P05093,P35348,P07550,P23219,P12821,P28223
DB01100,P21917,P28223,P11229,P08908,P21728,P35348,P02585,P63316,P34969,P04271
DB01101,Q9H4B7,P30085,P10415,P23921,P04156,P11473,P06400,P35354,P11217,Q00987
DB01104,P23975,P28223,P11229,P08172,P20309,P08173,P08912,P09172,Q05940,P27338
DB01105,P09172,Q9Y345,P49286,P48039,P48029,P27338,P21397,P08913,P18825,P18089
DB01106,P31645,P23975,Q9NPA2,P35499,Q13224,P41145,Q05586,O15399,Q14957,Q96QU6
DB01110,P29475,P39900,P32320,P09601,Q15822,P07741,P15382,P00374,P30988,P02778
DB01112,P35354,P11229,P08172,P23219,P28223,P07550,P20309,P10276,P23975,P13631
DB01113,Q08499,P27815,O76074,O00408,P16083,P08729,P54750,P11229,P20309,P08172
DB01114,P11229,P20309,P08172,P08912,P08173,P09172,P30531,Q9Y345,P48067,Q9UK17
DB01115,O60840,O00305,O43497,Q14524,P54284,P22459,Q00975,O00555,P35749,P63316
DB01117,P49286,P48039,P12821,Q9BYF1,Q13621,P05023,P00374,Q07343,P27815,P51170
DB01118,P07550,O43497,P13945,Q13639,P12883,P07202,Q14524,P07741,P10109,P45452
DB01119,P22748,Q13621,P07451,O43570,Q16790,P35219,Q15842,P55011,P05089,O14983
DB01120,O60706,P49763,P27815,Q07343,Q08499,P52209,Q92887,P13500,Q14654,Q16665
DB01126,Q9Y5Y9,P10275,P35869,P09622,P09622,P07550,P08588,P34995,P14416,P14867
DB01127,Q9H2S1,P35228,P29474,Q12791,O15554,Q12809,Q16558,P11229,P08172,P20309
DB01128,P06401,P08235,P04150,P03372,P11388,Q02880,P62158,P14416,P21728,P35869
DB01129,P35372,P41143,P41145,P08913,P28223,P28335,P20309,P35354,P11229,P28221
DB01130,P04083,P08235,P10275,O00244,Q99835,Q9UHA3,P06850,P28702,P06401,P10276
DB01132,Q07869,Q03181,P11474,P62508,Q99808,P05107,P30556,P35354,P35348,P07550
DB01136,P13945,P12883,P28222,P08908,P00797,P25021,Q13639,P25100,P49763,P16581
DB01140,P27169,P35354,P23219,P11229,P14867,P34903,P23975,P08172,P20309,Q14524
DB01141,P12821,Q9BYF1,P35372,P41145,P46098,P08908,P08913,P28222,P35354,P11388
DB01142,Q01959,P35462,P21917,P50406,P09172,P02778,Q01718,P23297,P04271,P80511
DB01143,P05187,P35348,P08588,P07550,P14416,P35462,P34896,P23141,Q9NR33,Q12809
DB01148,P20309,P08912,P08173,P12268,P23297,P04271,Q99584,P23975,P28223,P35348
DB01149,P41595,P14867,P09172,P25100,P42261,P03886,Q12791,P18089,Q16566,P08588
DB01150,P11229,P35348,P35354,P23219,P48169,P34903,P27169,P35372,P08172,P14867
DB01151,P28335,P25100,Q01959,P13945,P08908,P12883,Q13639,P35368,P41595,P25021
DB01156,P31645,P08913,P18825,P28223,P08908,P18089,P21728,P21917,P28221,P28222
DB01157,P04818,P00533,P35348,O75469,P35368,P16070,P53985,P25100,P06241,Q00534
DB01158,P27338,P21397,O14983,Q12809,Q01959,Q14524,P31645,P23975,P26358,P08913
DB01159,P42261,Q09470,P48544,P34903,O15399,Q05586,P62158,P48169,Q13003,P78348
DB01161,P23975,O60391,Q13003,Q15822,P06276,Q14831,P31645,Q14524,O15399,P22303
DB01162,P08588,P07550,P08913,P25021,Q9H3N8,P50406,P07741,P13945,P34969,P18509
DB01165,Q02880,P23921,P06493,P48061,P27815,Q07343,Q08499,P00750,P34995,P43119
DB01167,P28223,P35348,P28335,P08913,P08908,P31645,P35368,P23975,Q01959,P11229
DB01168,Q9H169,Q14524,P26358,P35354,P01375,P21802,Q9H244,P46098,P23975,P23219
DB01169,P01100,P35354,O15111,P31751,P19838,P05023,P23219,P09038,P11802,P49841
DB01173,P11229,Q01959,Q13003,Q14957,P08172,Q13224,Q14831,Q16099,P08700,P10606
